user_id,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,Cluster
UID_1071,933179766,38930577,63422483,28841863,84285124,0,0,0,108782048,0,0,86850087,1930265902,0,7680728,0,54710496,0,1053312481,33133141,0,74356656,82132195,64662300,0
UID_1072,234070742,82897525,150975733,98554919,50951855,123331921,135066500,214748948,66910325,2425480085,84455198,81258306,72795566,38572141,140874832,163351679,198608652,154366570,2474836952,182430587,181958163,667741009,226822665,19088055,0
UID_1073,99151186,149163616,66359991,1172361503,38223075,125086014,57642832,0,0,72906663,85176667,0,22211064,0,83862559,0,0,81094096,99196212,0,0,146410208,143718884,90167129,0
UID_1074,5322417453,13150342793,6597720477,353246008,504982155,411734951,356631197,293081033,303236251,277717327,201534632,400610004,457683682,1628005715,217715345,396461654,83560697,350655143,346957261,437731476,124717775,439357451,274704892,9094757221,1
UID_1075,181970956,176717173,176105653,174630359,104154824,158952378,123406471,92316426,61243206,1241398297,210812943,78707199,438396535,237118708,116804301,156483471,230001059,90176478,1218652091,167745931,100739282,157783544,66888431,205235994,0
UID_1076,140748291,59291108,138749816,116997660,149879239,20895522,107839347,115325668,67061445,2085929375,73916248,30182711,135583162,30513572,205342712,44030663,204798593,215282311,1179274563,2148341824,71059926,221072240,234937109,76808731,0
UID_1077,201286851,120400095,127930882,124667008,976932220,205576134,213358871,112482537,148907549,999642940,91846423,103129644,214296440,104707291,168879029,98800527,179175514,139219575,3265682632,174546836,707120127,166024376,625751422,210234994,0
UID_1078,190463157,116928893,67282461,239028426,226199531,228522975,1492296985,214652605,60430072,1029548262,231352705,161533023,167600803,96847125,197515871,147624091,161384631,67702887,1907482277,256006302,59727253,192634806,161167511,206165666,0
UID_1079,6872363596,8807852195,9505444704,498195753,293191364,99462863,139189536,184763033,247647629,261100150,1242704739,361982091,1336583672,367269098,499334403,2224391062,153477480,342932987,302313225,111984074,386189177,282468196,187677613,13061661400,1
UID_1080,92429093,181984598,118305769,207446337,56849245,201517244,220418748,190923619,283564376,3161274514,50326632,86930948,71284598,230627784,175514315,113561369,171134026,141687515,3160279448,163096613,139258080,161434015,126950481,131639421,0
UID_1081,65181004,76188642,65819661,236657953,84781468,224282718,166231167,179933978,203292562,1740908904,177652236,99579311,94259172,39676581,206808781,147422670,94333080,431862942,3107766181,105756501,88698722,66875358,145384065,234749655,0
UID_1082,45094304,2232755008,156926134,240064103,79665581,67018422,703446625,97989155,86000984,2885196480,135138089,85005103,214290030,84295133,223027014,223771920,203717966,125833887,1434007188,52553987,198528987,168335692,156653379,187875565,0
UID_1083,11412860921,12853607903,7417606715,142397972,89825825,1993897953,422348405,464328711,365429719,537038043,551159927,82048710,220775758,239645302,195423048,444623003,288942780,225752624,101023906,1319142378,103885731,263722051,240270380,12718063326,1
UID_1084,28729894,0,91645196,17176018,0,130520949,85351893,0,0,0,55324760,66876901,0,0,0,0,0,1659469492,43444616,69172648,33892454,1558941212,128160220,72702981,0
UID_1085,9495837896,9682793184,6048769280,177714179,482109165,174983926,482450975,450341908,310659473,174121123,163048167,275046953,200274028,203521482,237564253,196738363,397690736,1445776792,513512258,282151958,527202914,351156522,134806146,11922069152,1
UID_1086,132424201,250516502,222407232,103924706,161971611,162244922,231403044,143241213,1962757894,2879486764,215238422,169101318,164016859,165171675,146021202,44135050,152424715,216669111,744798733,124260797,25406304,160453101,77852192,161345798,0
UID_1087,65096650,83528875,129362254,86080892,114667474,1246041619,100583741,57337170,1802648184,953787898,1524277458,179512628,140560794,165677140,179273436,190951984,120139094,171738899,2334563005,191469422,237632268,64613784,112235198,135954625,0
UID_1088,9521841971,8397785302,11693964772,524265507,392981794,378740303,505544754,530758782,175376460,163226759,120811406,527165214,295368439,267964096,258986045,262053882,264384384,327983483,128687861,195865789,299865586,197238688,435266175,8280253593,1
UID_1089,7407486058,10096628588,9379986362,124311737,203695646,80828935,56911422,451480432,374335736,525757625,180149880,325653994,466367889,180876123,529774337,241433267,293896747,448077870,338574889,527300438,538647301,239381149,729498908,7341367175,1
UID_1090,77884971,0,0,81337778,0,0,0,72070708,60836484,122108882,146131116,0,85429858,23545290,1583809440,0,95749679,100704130,79486828,86263629,1082529895,69139198,20579944,74808242,0
UID_1091,82409781,0,483588897,61185973,58713841,107384563,107948209,51849764,0,87253451,89597469,82426455,58754317,0,86901900,141069009,110055375,0,33407892,0,0,127416807,0,0,0
UID_1092,93250867,71766845,24495504,220200528,1660758287,57899918,194914892,92381012,127802784,4823036763,134491714,169701534,108448291,185971508,184469574,199981335,190612488,32196110,1483701870,179020918,517215449,69435570,201487059,200810150,0
UID_1093,0,82531601,27883907,31797342,20766721,0,58342089,113666897,0,127865358,0,69473575,0,0,0,47925815,0,0,782934801,91463739,84518180,0,0,0,0
UID_1094,0,153278934,31511399,0,0,0,51365159,50539513,0,0,23124075,0,27781057,71862265,147527162,806419316,0,70403260,0,64917820,0,0,72828436,0,0
UID_1095,0,0,91880215,500828852,99780804,57062843,94599440,101257785,62419061,134868074,89190736,0,0,0,131370004,0,0,72754789,52479753,112404329,0,0,56680668,68849052,0
UID_1096,150675727,133248152,93695730,167667328,124401318,105972810,238078678,202577165,196675467,920904279,49264337,147273783,101117328,147529654,49708325,189005110,207782683,845333291,3179838813,120382551,210692878,96215257,154072042,103690236,0
UID_1097,11253631027,9287218783,6449022937,234877778,406807768,316479988,298999190,393802344,1987323442,115308803,280985721,291065002,1153439794,393320289,295547373,490363134,424094791,405888544,335210251,529653391,408624520,434467610,130431886,11486338181,1
UID_1098,199838647,50627552,189834689,28783272,210137522,149612369,84405863,95672581,219741843,2243845119,179710713,223198269,209907555,150330780,147404672,212744532,160180065,209393545,1788115042,930463975,34688006,140029161,120269304,167194221,0
UID_1099,604938103,22666519,0,85985650,121225053,0,26695673,1539971185,58828129,0,105652815,0,0,83080186,0,0,0,60956993,0,39197441,73186747,0,115288546,0,0
UID_1100,41393922,131554701,113408904,82314349,194666774,89510280,255771180,31269564,186065004,1636902156,68948541,117395513,126162127,231241582,227539754,148153193,50225026,184498579,1633280821,1524527237,174895384,72863858,111156103,112990353,0
UID_1101,125412757,0,142577834,0,0,0,143291394,108000911,36110595,0,0,151436616,0,77522800,0,65073462,43238698,0,42781488,0,75640437,0,99548021,0,0
UID_1102,212762452,213406500,213581727,53716561,83838963,162565027,939115497,676654733,142463538,1026967510,160325682,38066920,214649074,95956049,541500750,184517782,95361784,113757205,2808809178,182473007,26872614,83490049,179556692,64240730,0
UID_1103,102872682,25734187,68981813,153976441,75878272,0,0,197641951,85877107,33627115,0,0,73090274,105187287,0,46682666,72508554,48794236,0,97128174,0,0,141281064,940693143,0
UID_1104,86833011,212961736,155809768,210084577,61017265,217173849,177365259,57320647,583676209,1385877951,1221380054,158051453,218185741,208770190,96338124,159748309,165039999,152803108,1620461445,213000298,163243730,103528109,216076531,199625579,0
UID_1105,67917949,0,95004781,76954167,0,68968395,0,101695359,17501839,68997675,110712255,44941660,112650179,95950482,29621352,0,71543478,116600478,96478431,137864001,68746419,53859757,11746512,114841567,0
UID_1106,11365836764,10869093179,12581651499,413292298,392915063,244996238,461948873,258630751,307352187,367252290,215160985,144303580,277326781,484163759,513532728,543342044,545325217,133330110,106178327,2204203482,194786571,171770535,464869091,9117301903,1
UID_1107,0,81454791,66734349,112416141,0,115706408,60228398,0,111930949,0,0,0,953671148,79549300,0,0,27409650,69107241,0,86542769,93046334,0,118422061,11208493,0
UID_1108,5892347154,7841356978,10505004717,153633715,486330044,276063542,408755920,201881422,555668150,427509028,406020174,176888241,92663621,472915076,408466432,483569707,242688941,241535673,1520269268,321692409,334219688,460979524,137985461,7994558577,1
UID_1109,87069401,143447600,207169722,41670723,204224456,155769490,180854326,234854783,238991093,2080893116,196326432,547705686,136875740,1998992292,137304968,195948731,34453837,56636970,2714462254,91538616,202627003,55215084,64506119,157376825,0
UID_1110,6860438403,12144488693,11411670556,1935285149,451355337,334401975,371746993,336120190,191241363,264377986,453646171,509934214,237558411,327577189,230387881,265929412,358901261,1886664977,469585110,334796349,139917803,381129273,1487904980,8644660932,1
UID_1111,75997061,60351456,0,135562656,76917739,144653789,138996899,0,0,65401524,0,61574134,609887604,0,0,0,26033400,0,1014188585,1247134884,6039582,90472716,99849668,5139448,0
UID_1112,189044212,156709120,75676140,357054750,100815144,120511397,100319250,189747468,56988493,1501065482,198287002,196308131,103610580,134165977,51685154,70456953,139873493,176959357,3123791343,136985472,142670300,90460571,223606663,160095279,0
UID_1113,0,0,0,138851441,38362167,44555531,110005702,59939938,101210293,0,0,0,94773418,121167512,45825833,68153197,96160607,28174246,0,1274225451,0,112818811,22319666,67758289,0
UID_1114,85315462,35166625,859239004,48862417,150178158,92333699,98861803,1503112119,99071898,64416025,38086439,87286027,67622298,286485865,119020143,0,0,0,141314591,0,32153366,0,30837571,73772019,0
UID_1115,135270466,224430306,143304853,135343581,191284350,143741258,103850350,180947142,801728713,3197956414,211350073,118873494,106813527,100220152,129764945,68021984,50929834,196912803,2258392729,110362981,85919064,132803185,171867719,99399749,0
UID_1116,52877084,83068190,0,31029803,98734855,74121656,0,103765572,0,103333514,1624634054,61800917,71160973,74152194,29129197,69000462,87561886,137737146,0,97845938,41610385,110238021,48565733,73215477,0
UID_1117,10579391908,7964317667,12694057304,302243764,522212613,505739611,225961780,535969442,522259419,262353561,2130636763,369208814,100417922,515804812,296586250,506124326,259662438,407352838,449224985,1375819781,380884302,484819781,215730358,6607233107,1
UID_1118,11182296860,10974387776,6941380574,390144142,278244515,495913642,539013043,122580943,1828890941,495735248,398682274,336850208,2110163785,325202649,239403369,147616447,128783534,513954657,153273944,367797255,827612886,119142167,418222990,11132694757,1
UID_1119,7149253303,11857413710,10764239718,275222979,81483244,108762641,346895479,355538281,294167228,279240993,306079260,263925133,460647864,986639699,471620088,166516410,320045018,330674590,499621863,264765871,274321430,502224729,295559102,7341228328,1
UID_1120,11374490219,6442796207,6794827349,2217679643,240475775,313300127,526230141,287717215,454581506,403883632,372167224,229358861,268188563,104342736,269889166,74018927,296949519,253762902,240339604,368569071,273235009,185804880,383763117,10594961026,1
UID_1121,6388739739,5558525581,5729339693,228033868,367304406,103480952,394841773,293301214,329743026,161768672,486418630,383435202,543819656,239982800,365431452,215945289,75701419,245997176,110172646,2373386487,137788089,137879114,455708644,12046915457,1
UID_1122,112546977,40135514,149417846,47989297,104516256,226970386,112270770,158289880,117098154,1802050034,210409922,22578297,206912646,1048704850,190096106,28707466,163535189,48067831,831051750,188325793,75575296,61889366,86450353,66991069,0
UID_1123,12983448579,6987440227,6451551251,236457800,505414109,200400456,477125961,130044725,360414349,321943940,479398309,266844575,405506825,174361740,123730395,345460511,267682407,59712283,1116899730,501898919,448108221,484379740,213459491,8300872781,1
UID_1124,0,0,0,44547010,0,102627428,0,2065279432,115457642,98247823,78992623,139221635,0,0,66608087,36555126,89477721,23107532,0,0,0,83976705,17331242,39442924,0
UID_1125,76631357,79305720,0,45359621,96531328,127660554,79075067,55688603,471392073,0,110974427,120704209,101367692,0,119174582,0,16867808,111002671,70362518,0,0,0,0,95611865,0
UID_1126,4816448901,8287109806,12741834178,184588415,481749249,314862850,405803710,197948634,353984260,473493029,290664122,355127582,1676985030,320445704,374094365,410965274,398963781,474443195,438020216,153157354,267486999,104098869,1997130738,6117355087,1
UID_1127,7581286800,10198524534,8773177992,460394499,134837467,111781622,147483615,452713502,461906938,338677998,287509965,385336646,354136460,145073538,557273486,419733927,414601716,778856596,332773994,525433501,183914726,308653127,426082982,8940397465,1
UID_1128,1775246778,161463628,81343938,2024632592,254501779,184120537,110240022,169346581,124834826,955728510,118897621,50311101,117621498,53465978,206290427,37757237,95692736,31936359,1794130191,75642389,110499816,47503846,234717829,50994048,0
UID_1129,159600321,105702996,162221556,62713192,224216998,78095079,163557701,133298529,149635219,2232387752,71182177,98959162,197746675,753627127,85777018,40523896,1088034543,146022198,1977215565,148641642,117309060,155048530,197744401,58939351,0
UID_1130,10829841080,12390860737,13073009426,240412540,385398125,409742400,305651301,539674412,470361275,380818558,386156987,329356196,549903261,207206013,75396230,430072060,137923369,362674005,241758877,664961666,478347103,464121036,173677795,12460874737,1
UID_1131,12743200129,11972255845,12256574214,219854290,442402120,414433798,111155889,1373699293,355473595,517416091,142126067,531183811,105320865,1521555544,286226592,164077994,89908187,487820021,530034782,481345384,195918230,447292478,274787375,7934567312,1
UID_1132,112195496,0,94399311,116610180,80680399,0,70214508,112953522,39471183,0,0,0,637556260,0,59112431,66523752,0,79294215,67462316,96623557,75184389,0,49916800,98794098,0
UID_1133,59998180,67881465,44404818,900664331,74767716,130223183,49284895,139031449,0,0,101112301,0,0,128248664,34457066,0,0,132424023,0,89577312,0,43300713,139090020,134974656,0
UID_1134,127855200,94180658,118418952,215238348,206445183,113451612,37271056,210016834,220584047,1395678284,81131129,181268982,188085974,200556336,28577366,1296197735,73826890,37730040,3661669144,68453263,24230859,240689957,33382055,165831823,0
UID_1135,0,0,56613203,0,0,105526463,3718306,0,52974073,0,65961911,78003829,71772513,76243656,133333699,0,100373319,0,0,123653549,0,1380356332,0,34628918,0
UID_1136,960644294,175934489,127368967,71208833,216363387,128614048,121785981,164184845,61880501,898140983,165759437,215185625,71160218,108055541,167436794,222716267,40355782,153940618,1472272109,107806110,78684962,86529359,76371779,209450072,0
UID_1137,5190579209,9475851016,8145934287,211587833,429211844,438100922,500385530,370531687,112599502,481699551,266146646,273912474,388480904,531077594,915849840,203808488,397714809,957630632,398346035,398161767,246783108,447500939,289741883,10040550721,1
UID_1138,11997862505,5243596737,8207079351,154386114,466720315,203747940,376193825,119292978,435575718,367033439,351614469,86009490,471437559,2164288861,177830250,153005672,269841918,328582324,448919074,122538895,223225356,292109144,490199052,7459862157,1
UID_1139,2216214895,193347029,167972290,117228411,128634926,141196598,92398563,53732552,147042402,1172045458,197214657,177514535,228061476,217892465,200374608,150458538,129041701,101072998,2658446482,103740427,151533519,26173920,103504926,193366010,0
UID_1140,124837680,100437035,13884910,0,0,0,100519211,130527989,53377206,102276681,72593955,0,136829342,0,108810758,86979349,0,50764244,90069146,733580592,53592975,94803638,69381648,73189521,0
UID_1141,59055941,142266627,132022780,171503997,91202400,79814958,192047895,162229552,162783039,2220320281,868373570,218645080,153756321,40671451,206924511,67368987,140437316,191187951,1558446690,137815945,137666086,73357913,198351722,1489843311,0
UID_1142,118028913,11424865,0,212464243,75567303,0,137630953,31330644,52500323,0,48499612,0,31319860,79523719,20965477,0,0,100884474,0,118581354,51495423,123656848,740076843,67638280,0
UID_1143,10546082747,11146797392,11906024588,428333615,460823465,375560553,123431356,102564237,292492310,353359346,117324669,2361135203,259324966,180681197,194068798,340774427,985749124,158291546,292857425,373228076,98035701,120532533,285785765,7658120334,1
UID_1144,51082398,73023001,83587678,0,0,307832443,113560177,0,47885769,0,0,0,0,0,54927652,110837672,0,42619619,0,62101093,126714045,112360735,12621889,155010522,0
UID_1145,102743158,138504491,124282038,198937288,2137118962,53759648,159289036,231859587,55889465,2536581848,168908301,73265960,66077752,57019421,145954530,80190730,180810325,1873282566,1984880880,189256871,37442689,145950683,169998599,236870935,0
UID_1146,47383793,90970586,58476822,0,0,0,117653756,0,23698223,0,0,118210374,35304800,0,117126135,0,0,1160704010,66128656,84471000,121904910,13848817,105469507,69328430,0
UID_1147,5334639491,5080074210,11998403046,485863162,493446726,1156900637,514556023,177662651,2218629629,528376255,98468569,482194008,356409624,445460120,235240978,61711616,275332678,156979614,525520743,68207950,429207158,354031922,515855185,11409551470,1
UID_1148,51802929,85217693,39482748,436975415,130177651,78368207,116386962,65308096,131209341,2991781019,125769965,80213090,48137732,132226035,151131726,49911056,102136724,139235033,3185226707,911502813,167429304,83173161,106805460,150083463,0
UID_1149,7842148377,6081799858,7109121950,128399111,413248600,100215385,299721104,155975738,389972077,263074808,312179872,125111127,548780928,406092757,462320771,148511054,163471050,438468154,102011757,532942492,317041160,285359839,1080992721,10691857730,1
UID_1150,54059815,92593038,47090112,40456622,131828602,41032454,74479858,569811953,1997503027,0,87458468,35320362,133908750,101995727,69442536,112308925,121163925,0,0,0,83657654,39479156,35988024,75614075,0
UID_1151,96365241,43493137,120799436,85022512,152170010,0,59802886,80819547,38810353,67897526,0,110892971,105116925,0,0,2155969113,0,61134561,0,126143451,67991928,132389399,135001591,123988037,0
UID_1152,38929683,192103507,51725398,39288743,130864399,198852383,198974182,175338779,63020822,936988395,194108769,100767908,931587727,98890598,147085741,201000070,45853041,91870376,2798816560,87511798,96229064,116548077,210672581,161714210,0
UID_1153,37159499,0,0,117291695,1519904557,87285902,0,0,2177287234,59368127,112570115,0,111127280,60495750,81100067,0,0,0,0,0,31018485,109555265,107163131,0,0
UID_1154,68168425,66415384,0,44551046,0,96891972,121353908,0,76064940,0,0,80005441,0,96481323,56007241,0,44644621,57802919,0,80517367,44868998,7891178,95411440,0,0
UID_1155,0,86349183,0,0,97971282,77856841,0,0,34197020,64255269,82340443,88919594,836896813,39361129,0,119154199,153326947,0,1721641737,62168793,59796976,58465010,37038291,0,0
UID_1156,52377867,124452454,213161322,234921313,82550139,139697227,145000929,173611816,46035073,1505519983,51286967,118612318,18236508,183588745,1439004348,119856950,140912358,1828595455,2305772185,164638797,228603410,236263381,195628726,30693319,0
UID_1157,39066636,511671791,44993524,227039612,37402964,86183251,80360145,156990130,132992700,2749172186,1123996607,142893755,169330425,125635377,114546819,135804555,129005317,110458467,1417558559,169453938,131441102,204091668,220252130,1940710955,0
UID_1158,155442319,105627306,205034402,162138544,192382244,201152738,170935877,156836747,175556843,1299660866,242863784,50081227,237404708,153450656,192597252,53808865,151685770,1281920824,1020467708,123711301,42832444,123578488,74823722,151673103,0
UID_1159,4987629333,7465763115,12966641091,97946137,139377587,284880144,1425052401,148527842,196127904,289852610,163573666,112831732,533180193,233960174,283445248,487888239,368339825,147263230,395463721,472332996,163889758,500325675,494624336,8525109624,1
UID_1160,0,71561531,100591653,0,72016342,93663580,105682609,0,96466714,55461492,90322902,0,18529139,72215629,38352242,57063842,0,132443508,77586429,82950137,80714295,53305618,142556216,102238375,0
UID_1161,7516148583,12012780552,10054345891,479803676,421638881,534222078,554011336,407139882,523027839,139691982,302844801,402233499,330781855,210647985,294115306,561137241,2283489826,360329455,154518161,468201314,297082744,161724002,165401489,10847596871,1
UID_1162,102705296,1169648999,60656552,1886032029,0,0,77043790,0,136784586,0,0,0,133524547,47978401,114890498,113491969,0,100853256,1709730644,0,0,97853048,53964619,0,0
UID_1163,7771880116,5511777317,4878897767,387462599,401340184,197492955,71491164,521364566,73284848,339255479,113788778,258462502,535537877,549694074,270523207,56677465,366565826,315091843,468747463,239452493,216135150,206018942,303491211,10425513342,1
UID_1164,32378290,75874790,37587641,0,80765155,0,147859066,91828172,0,122278582,98873872,105110852,0,51620679,0,102976869,73468813,0,12048896,96618154,90973243,481183359,0,0,0
UID_1165,164055498,219774124,87641361,74021299,115531632,155479640,87320548,221247460,107116903,3146439367,73139226,189937993,197864926,286292572,108130668,1405167582,145535155,108483494,3308757314,220127967,114030692,68137092,158874218,177404602,0
UID_1166,12296247919,9264165923,5845392288,309708105,254732055,1442292210,247327471,144530857,138342042,440130301,433841842,476371924,174705610,399389661,513797857,261908030,452760678,323850153,189703372,434978699,467314149,2219938420,1110969879,6875525379,1
UID_1167,0,45783431,32040449,24163232,0,43534624,0,0,0,82623081,128464165,1380506752,107054921,113793631,0,120231225,0,129879664,140281856,0,130256341,76761784,57326913,127176275,0
UID_1168,1409669297,0,0,130719986,1458453569,35372056,108318953,130005042,0,100483757,98672839,120292519,55853147,14893805,128275081,118431168,126320661,0,96393462,52867819,65045832,85711032,47844018,66596260,0
UID_1169,9322163977,12603698676,5207103548,179825436,453776135,366632046,486315852,316752713,179635552,74961975,365128486,2048447113,107377852,330159149,453373900,487889056,466871544,267896095,409092877,297878090,105589998,145665550,124250945,5206277833,1
UID_1170,5490192001,9767017357,7361573919,485060186,300451481,219051838,179832212,424119569,238281241,133195116,472157297,502634876,439256161,514019046,482344913,229280110,490520947,100689907,337281416,159340270,290349124,121277547,97566687,8931750470,1
UID_1171,0,73625317,0,725004719,70837382,26573060,8868300,133034812,0,48902973,0,94334989,125042666,0,17981717,0,0,0,0,107664645,0,0,0,50117293,0
UID_1172,80593136,1061155017,0,78311845,46865851,0,34236470,65861622,68307214,92409673,114312548,62318442,129994492,0,111249610,89854918,45416305,0,88454814,1079641113,97295127,65947893,126177539,0,0
UID_1173,161735602,31646355,183690561,130005670,122088735,53850380,174858019,54841233,122048897,2527988274,154938622,151819097,188083729,70860721,208037202,498548330,67834293,84676380,931941751,229710447,124262840,119558838,110898371,209145943,0
UID_1174,108628379,126678770,209565293,138338214,64790089,218251270,215222956,205418811,57355544,2998402266,64806648,1125393725,109502680,236679614,56852250,147826166,163373611,171389298,988512242,77075130,227528466,53963353,192589984,214030695,0
UID_1175,0,60690680,0,32593163,21100245,62351937,110465095,98843919,0,0,0,66014075,1348171236,104080283,1383197125,86213200,40746399,44130529,0,0,1664415070,120995739,77068820,103273187,0
UID_1176,62153383,83448296,43034497,113252684,109802284,5114433,0,0,96599084,113028167,0,0,53791556,117789419,860632000,0,0,148427482,48243633,76256548,0,0,0,0,0
UID_1177,7685771602,6538035450,5558795196,395186567,427069045,142152636,1822918839,1353053672,183967221,213080180,455013550,387505149,366512977,351221094,218302615,380808082,351005923,405223651,540387594,496439965,188442568,542842433,356896674,10314339553,1
UID_1178,77896793,49145646,142681870,0,0,98022860,99550627,18776119,89963856,0,1182506217,71467865,89352255,0,0,92484718,84295439,0,0,72683840,115588850,54767275,27894423,0,0
UID_1179,46372052,0,0,19761041,42961705,141218033,99081546,66928921,95956414,0,113790100,64245215,29960086,70416268,51101297,125844785,0,0,33510195,0,43045060,23924089,67245595,106884029,0
UID_1180,88751280,56190934,63806096,0,0,0,0,37222117,104743400,122680437,0,82737023,74527160,0,0,81756550,87332565,907884522,4507080,736636543,0,43166630,37678889,84440547,0
UID_1181,93123905,70539009,54527573,0,36202148,57367618,0,0,17815623,39607362,0,60230003,94752165,0,0,14723609,100990068,81324122,156797435,357888879,53298236,0,150711105,52535569,0
UID_1182,12624650034,6500920070,10544784787,370314939,351657539,257171859,489193477,405499363,620018809,211149329,436911939,187840102,215506329,308659907,128696216,206190538,428340575,457597105,473707022,460396285,415394115,202205496,394679013,10208710644,1
UID_1183,0,63813759,120708665,120060720,50643931,78254506,1987809710,632255481,0,0,62614988,64186266,1093949913,109777528,108033374,0,49448202,120525555,94059075,73227116,0,0,22973727,50537653,0
UID_1184,190550790,175928135,198040958,90901506,2295293554,46651919,193469022,202532935,93083766,1033160066,62695191,242556583,472256597,63647739,65731257,89647432,223927940,96177229,1321479020,73691204,213582655,197700755,423605440,167333970,0
UID_1185,0,73007027,0,0,60936533,68321184,40453118,0,0,49861094,0,75448743,895299260,70847500,0,0,33071123,0,80321550,76634554,57013060,0,71173713,1473526222,0
UID_1186,129101832,147273311,91594623,133751562,50800819,165418804,83538979,190457681,162252428,1839439798,90289699,260588398,52993026,469390459,145491057,40218327,64132797,194415915,2652113638,84586978,55363353,195690351,53281549,84188501,0
UID_1187,2106062652,248550129,23817707,145189028,201776243,258183558,221350847,177264129,56540428,715707078,195359338,83517411,121567995,146689275,69656317,70546969,40240589,196579479,2141320988,230250163,68515890,104284175,158898425,83616978,0
UID_1188,0,108262377,34406999,0,0,104617878,63806625,0,0,128907534,38481091,0,58638848,0,0,120850115,69417796,71088315,0,28940192,0,33103499,0,52782147,0
UID_1189,79424400,139109888,0,5661934,104379781,1592117983,0,1358491595,1619650063,0,42787551,98009308,86096420,126490146,14188617,0,98204069,124706811,20871222,0,36022537,46690771,51695333,100532215,0
UID_1190,46844134,74438175,86720191,0,0,0,74144025,0,82666930,45846917,57383748,137793209,0,56473574,47749256,40401318,29939700,50556680,103226324,0,49491151,0,0,68884018,0
UID_1191,48028775,1469430429,33631612,135905445,68808965,0,124670781,125973253,0,29814394,111377483,0,69760932,0,30949168,0,1991893673,64181058,84830190,124252325,78467349,135456561,0,36465928,0
UID_1192,112494060,102225052,173772998,2095376491,210415527,153698487,545270281,41865283,111024413,2854915995,1118395169,228869338,105615367,233831792,134192876,152548220,87380503,68405634,2525285436,89719115,220898480,205320790,237995972,156921702,0
UID_1193,411872243,117834665,60921237,0,78855477,86464410,71363342,31443221,978404427,1986042754,12485385,59946115,90580983,102473927,78982531,63794035,112728369,0,83989766,82386402,0,99823620,76383416,0,0
UID_1194,0,48472809,0,123978505,0,100903150,0,14019209,112483363,95202174,0,395393883,0,0,134862740,0,0,37737522,0,110370080,83298309,0,0,133745893,0
UID_1195,55228869,399676374,59981894,50776153,55179995,0,0,0,0,0,17810185,0,0,97081991,114230009,128183934,0,0,0,87841810,76869962,44205031,106983084,0,0
UID_1196,9955758263,11745642741,12490215749,441814849,893004396,436422826,275223441,222570023,125421874,2304404100,401534244,464661984,298135159,342233875,368707458,159377189,215414931,525060667,135774652,310504004,501918068,320878294,329217064,7181670511,1
UID_1197,1805879931,87793606,119399904,251244892,119146780,101269548,83286344,40255511,218493341,881842173,93067761,179368259,152323271,114113839,167315725,41069448,58349887,1395476614,3021848025,99970274,99408357,2322100167,172649440,51428656,0
UID_1198,9626578,0,128880926,0,2066431624,23534558,89593941,104659688,0,55323830,0,108569014,59617885,0,0,106377439,76715092,0,34692343,106252627,0,0,75003277,128607406,0
UID_1199,222817017,149097560,107455441,42958918,81076362,94812249,110753518,182094892,211167603,1071410378,64544165,84034824,84432476,1722772079,235428586,1148698766,173639384,172642694,3439688830,49305458,66929146,144272099,79757056,191806984,0
UID_1200,9426313718,12310584997,6271343207,130737337,356733717,349004809,326463595,188783878,144080541,513860526,130987863,524629162,238971191,316139630,146443467,2456396639,277905288,100637242,295324461,220364247,394741838,249973418,174249838,5178133593,1
UID_1201,1315246559,180469571,92433374,235549438,113815319,170102129,112931439,206668300,70314628,2900746924,117112373,122644902,116571534,126567281,191938468,736626634,87947342,210755831,2185935440,35508633,108324100,128904088,2118848941,59611059,0
UID_1202,0,0,71715907,48793239,0,629391568,43587562,115567879,106514560,0,48587334,75401101,61281036,1284919074,49370711,101481425,0,44360706,0,123496297,92253974,0,25201721,43130556,0
UID_1203,5744654795,8413828996,10116887450,284170204,511401828,167769968,212670953,486905268,428615581,321237843,115755373,301203025,459176175,216546117,105760223,101302427,380107857,782587842,514400084,326946749,432277470,760404497,432268479,7416461823,1
UID_1204,5680040796,8879878592,11546239416,101976534,1338558654,297469240,347179478,257434637,382917641,401147110,282273555,410165778,411287319,2236965712,173101129,243619733,445548699,210037127,346889638,484540780,160747729,520282326,413084932,11507655524,1
UID_1205,172066384,212591902,196983170,40920052,94495641,204578225,63446405,52921817,89940629,1607303026,173580761,131981217,69970104,168665336,1608818853,728562512,185787456,149891274,3133105110,98064351,54427460,219538663,187058442,192416156,0
UID_1206,156309535,187644715,211012363,81350210,217054310,1071940469,175839898,1884233236,35907141,2267004915,224352804,214520351,59151935,213435148,190498463,181660685,115926801,192036183,3192066646,249988244,678990103,142777006,107325175,198195772,0
UID_1207,58017898,103033610,47868118,58442321,0,80770817,75573594,73465725,45754953,58895091,0,63949748,138771332,0,215764140,44592287,0,0,58496084,82332525,110414147,48498193,62576948,68142882,0
UID_1208,95746396,0,0,0,148019503,0,70245091,0,132567143,0,106380360,102094922,0,59259738,0,62047458,81599288,854136592,70796303,53944053,0,0,113602634,0,0
UID_1209,150028230,74414903,72839150,58580356,103069437,92628448,40071260,56842885,0,1469008635,71269272,114401266,150489099,0,0,57840890,72386989,0,81181444,24540489,142766499,74374742,135703095,124498711,0
